Station,Annee,Mois,Jour,Pluie,Insolation,TCM=(Tmin+Tmax)/2,TDM= moyenne des valeurs trihoraires,TMAX,TMIN,Humidité relative MAX,Humidité relative MIN,Date,Vitesse_moy,Pluie_moy_voisine,TCM,Humidite_moy,Evap_estimee
Ouahigouya,2021,9,8,0.0,9.200000000000001,28.400000000000002,27.8,33.2,23.6,89,60,2021-09-08,9.4375,6.675,28.400000000000002,74.5,7.5575
Ouahigouya,2021,9,9,0.2,8.2,27.6,27.0,31.3,23.8,90,62,2021-09-09,9.8125,1.525,27.6,76.0,6.742499999999999
Ouahigouya,2021,9,9,0.2,8.2,27.6,27.0,31.3,23.8,90,62,2021-09-09,6.9375,1.525,27.6,76.0,6.167499999999998
Ouahigouya,2021,9,10,2.9,10.6,28.8,28.7,33.4,24.2,93,58,2021-09-10,11.0,0.0,28.8,75.5,8.59
Ouahigouya,2021,9,10,2.9,10.6,28.8,28.7,33.4,24.2,93,58,2021-09-10,8.4375,0.0,28.8,75.5,8.0775
Ouahigouya,2021,9,11,0.0,7.2,27.7,27.5,33.2,22.2,97,59,2021-09-11,11.875,6.9,27.7,78.0,6.484999999999998
Ouahigouya,2021,9,11,0.0,7.2,27.7,27.5,33.2,22.2,97,59,2021-09-11,8.0,6.9,27.7,78.0,5.709999999999997
Ouahigouya,2021,9,12,0.0,7.6000000000000005,29.0,28.6,33.3,24.6,94,51,2021-09-12,11.5625,2.0500000000000003,29.0,72.5,7.5625
Ouahigouya,2021,9,12,0.0,7.6000000000000005,29.0,28.6,33.3,24.6,94,51,2021-09-12,10.125,2.0500000000000003,29.0,72.5,7.275
Ouahigouya,2021,9,13,0.0,10.1,29.6,29.6,35.6,23.6,88,47,2021-09-13,11.8125,3.775,29.6,67.5,9.5425
Ouahigouya,2021,9,13,0.0,10.1,29.6,29.6,35.6,23.6,88,47,2021-09-13,12.3125,3.775,29.6,67.5,9.642499999999998
Ouahigouya,2021,9,14,0.0,6.1000000000000005,30.8,29.900000000000002,36.0,25.5,85,36,2021-09-14,9.1875,2.375,30.8,60.5,8.0775
Ouahigouya,2021,9,14,0.0,6.1000000000000005,30.8,29.900000000000002,36.0,25.5,85,36,2021-09-14,7.5625,2.375,30.8,60.5,7.752500000000001
Ouahigouya,2021,9,15,4.6000000000000005,6.3,28.3,29.0,32.4,24.2,90,49,2021-09-15,6.0,1.5250000000000001,28.3,69.5,5.89
Ouahigouya,2021,9,15,4.6000000000000005,6.3,28.3,29.0,32.4,24.2,90,49,2021-09-15,5.5,1.5250000000000001,28.3,69.5,5.79
Ouahigouya,2021,9,16,0.0,4.5,30.3,29.400000000000002,34.4,26.2,87,49,2021-09-16,8.9375,0.35,30.3,68.0,6.327499999999999
Ouahigouya,2021,9,16,0.0,4.5,30.3,29.400000000000002,34.4,26.2,87,49,2021-09-16,10.0625,0.35,30.3,68.0,6.552499999999998
Ouahigouya,2021,9,17,0.0,6.2,29.900000000000002,29.7,34.5,25.3,89,53,2021-09-17,8.75,3.95,29.900000000000002,71.0,6.72
Ouahigouya,2021,9,17,0.0,6.2,29.900000000000002,29.7,34.5,25.3,89,53,2021-09-17,6.0,3.95,29.900000000000002,71.0,6.169999999999999
Ouahigouya,2021,9,18,0.0,8.6,31.7,30.2,37.800000000000004,25.5,88,39,2021-09-18,11.8125,0.0,31.7,63.5,9.822499999999998
Ouahigouya,2021,9,18,0.0,8.6,31.7,30.2,37.800000000000004,25.5,88,39,2021-09-18,11.3125,0.0,31.7,63.5,9.722499999999997
Ouahigouya,2021,9,19,0.0,10.6,31.6,31.1,37.1,26.1,80,40,2021-09-19,12.375,0.0,31.6,60.0,11.255000000000003
Ouahigouya,2021,9,19,0.0,10.6,31.6,31.1,37.1,26.1,80,40,2021-09-19,10.3125,0.0,31.6,60.0,10.842500000000001
Ouahigouya,2021,9,20,0.0,8.6,30.900000000000002,30.8,37.6,24.1,85,37,2021-09-20,13.25,0.0,30.900000000000002,61.0,10.119999999999997
Ouahigouya,2021,9,20,0.0,8.6,30.900000000000002,30.8,37.6,24.1,85,37,2021-09-20,10.4375,0.0,30.900000000000002,61.0,9.557500000000001
Ouahigouya,2021,9,21,5.0,10.3,31.2,31.0,36.6,25.8,84,42,2021-09-21,12.0,0.0,31.2,63.0,10.61
Ouahigouya,2021,9,21,5.0,10.3,31.2,31.0,36.6,25.8,84,42,2021-09-21,10.3125,0.0,31.2,63.0,10.272499999999997
Ouahigouya,2021,9,22,12.8,7.3,27.900000000000002,28.0,32.6,23.2,96,50,2021-09-22,11.0625,10.825000000000001,27.900000000000002,73.0,6.932500000000001
Ouahigouya,2021,9,22,12.8,7.3,27.900000000000002,28.0,32.6,23.2,96,50,2021-09-22,10.0625,10.825000000000001,27.900000000000002,73.0,6.732500000000002
Ouahigouya,2021,9,23,0.0,8.9,28.2,27.6,34.0,22.400000000000002,97,49,2021-09-23,11.0625,0.0,28.2,73.0,7.8225
Ouahigouya,2021,9,23,0.0,8.9,28.2,27.6,34.0,22.400000000000002,97,49,2021-09-23,6.375,0.0,28.2,73.0,6.885
Ouahigouya,2021,9,24,16.6,8.4,30.7,28.5,36.5,24.8,91,40,2021-09-24,9.875,0.3,30.7,65.5,8.834999999999999
Ouahigouya,2021,9,24,16.6,8.4,30.7,28.5,36.5,24.8,91,40,2021-09-24,7.125,0.3,30.7,65.5,8.285
Ouahigouya,2021,9,25,0.0,10.0,28.8,28.400000000000002,34.7,22.900000000000002,93,47,2021-09-25,4.6875,1.25,28.8,70.0,7.577500000000001
Ouahigouya,2021,9,25,0.0,10.0,28.8,28.400000000000002,34.7,22.900000000000002,93,47,2021-09-25,9.8125,1.25,28.8,70.0,8.602500000000001
Ouahigouya,2021,9,26,7.7,10.4,30.6,29.2,36.5,24.6,90,43,2021-09-26,11.0625,0.0,30.6,66.5,9.942499999999997
Ouahigouya,2021,9,26,7.7,10.4,30.6,29.2,36.5,24.6,90,43,2021-09-26,11.75,0.0,30.6,66.5,10.08
Ouahigouya,2021,9,27,3.9,9.9,30.400000000000002,28.900000000000002,35.5,25.3,87,45,2021-09-27,11.4375,0.0,30.400000000000002,66.0,9.7575
Ouahigouya,2021,9,27,3.9,9.9,30.400000000000002,28.900000000000002,35.5,25.3,87,45,2021-09-27,13.125,0.0,30.400000000000002,66.0,10.094999999999999
Ouahigouya,2021,9,28,0.0,10.0,29.5,28.7,35.9,23.1,88,40,2021-09-28,12.8125,0.3,29.5,64.0,10.012500000000001
Ouahigouya,2021,9,28,0.0,10.0,29.5,28.7,35.9,23.1,88,40,2021-09-28,10.0625,0.3,29.5,64.0,9.4625
Ouahigouya,2021,9,29,0.0,9.9,30.2,30.2,37.0,23.400000000000002,89,31,2021-09-29,7.375,12.850000000000001,30.2,60.0,9.484999999999998
Ouahigouya,2021,9,29,0.0,9.9,30.2,30.2,37.0,23.400000000000002,89,31,2021-09-29,8.9375,12.850000000000001,30.2,60.0,9.797499999999998
Ouahigouya,2021,9,30,0.0,4.1,29.5,28.900000000000002,34.1,24.8,78,44,2021-09-30,10.3125,0.0,29.5,61.0,6.862499999999998
Ouahigouya,2021,9,30,0.0,4.1,29.5,28.900000000000002,34.1,24.8,78,44,2021-09-30,9.1875,0.0,29.5,61.0,6.637499999999998
Ouahigouya,2021,10,1,0.0,9.4,30.6,29.3,36.800000000000004,24.3,87,36,2021-10-01,9.75,8.6,30.6,61.5,9.679999999999998
Ouahigouya,2021,10,1,0.0,9.4,30.6,29.3,36.800000000000004,24.3,87,36,2021-10-01,10.25,8.6,30.6,61.5,9.78
Ouahigouya,2021,10,2,1.0,10.8,31.900000000000002,30.5,37.6,26.1,83,40,2021-10-02,11.5,0.0,31.900000000000002,61.5,11.12
Ouahigouya,2021,10,2,1.0,10.8,31.900000000000002,30.5,37.6,26.1,83,40,2021-10-02,11.1875,0.0,31.900000000000002,61.5,11.0575
Ouahigouya,2021,10,3,0.0,8.3,30.900000000000002,30.6,37.0,24.7,85,39,2021-10-03,9.75,7.525,30.900000000000002,62.0,9.170000000000002
Ouahigouya,2021,10,3,0.0,8.3,30.900000000000002,30.6,37.0,24.7,85,39,2021-10-03,11.4375,7.525,30.900000000000002,62.0,9.5075
Ouahigouya,2021,10,4,0.0,10.700000000000001,31.900000000000002,31.6,39.1,24.6,85,23,2021-10-04,12.1875,0.47500000000000003,31.900000000000002,54.0,11.957500000000001
Ouahigouya,2021,10,4,0.0,10.700000000000001,31.900000000000002,31.6,39.1,24.6,85,23,2021-10-04,11.3125,0.47500000000000003,31.900000000000002,54.0,11.7825
Ouahigouya,2021,10,5,0.0,10.3,32.6,32.1,39.300000000000004,25.8,80,24,2021-10-05,7.625,1.825,32.6,52.0,11.254999999999999
Ouahigouya,2021,10,5,0.0,10.3,32.6,32.1,39.300000000000004,25.8,80,24,2021-10-05,9.8125,1.825,32.6,52.0,11.692499999999999
Ouahigouya,2021,10,6,0.0,10.0,33.8,33.2,40.5,27.0,73,23,2021-10-06,9.4375,0.0,33.8,48.0,12.2275
Ouahigouya,2021,10,6,0.0,10.0,33.8,33.2,40.5,27.0,73,23,2021-10-06,12.9375,0.0,33.8,48.0,12.927499999999998
Ouahigouya,2021,10,7,1.6,9.6,33.2,32.1,39.4,26.900000000000002,80,32,2021-10-07,11.0,0.0,33.2,56.0,11.36
Ouahigouya,2021,10,7,1.6,9.6,33.2,32.1,39.4,26.900000000000002,80,32,2021-10-07,10.5625,0.0,33.2,56.0,11.2725
Ouahigouya,2021,10,8,0.0,9.700000000000001,32.7,31.900000000000002,39.6,25.7,82,25,2021-10-08,13.625,0.0,32.7,53.5,12.035
Ouahigouya,2021,10,8,0.0,9.700000000000001,32.7,31.900000000000002,39.6,25.7,82,25,2021-10-08,10.1875,0.0,32.7,53.5,11.3475
Ouahigouya,2021,10,9,0.0,8.9,32.6,31.8,39.0,26.2,75,30,2021-10-09,12.0625,5.3500000000000005,32.6,52.5,11.392500000000002
Ouahigouya,2021,10,9,0.0,8.9,32.6,31.8,39.0,26.2,75,30,2021-10-09,10.0625,5.3500000000000005,32.6,52.5,10.9925
Ouahigouya,2021,10,10,0.4,8.2,33.0,32.1,39.1,26.900000000000002,74,32,2021-10-10,11.6875,0.0,33.0,53.0,11.037499999999998
Ouahigouya,2021,10,10,0.4,8.2,33.0,32.1,39.1,26.900000000000002,74,32,2021-10-10,10.0625,0.0,33.0,53.0,10.712499999999999
Ouahigouya,2021,10,11,0.0,9.8,33.1,32.3,38.300000000000004,27.8,71,31,2021-10-11,9.625,0.0,33.1,51.0,11.654999999999998
Ouahigouya,2021,10,11,0.0,9.8,33.1,32.3,38.300000000000004,27.8,71,31,2021-10-11,9.6875,0.0,33.1,51.0,11.667499999999997
Ouahigouya,2021,10,12,0.3,7.6000000000000005,33.1,31.900000000000002,39.0,27.2,77,34,2021-10-12,12.625,0.675,33.1,55.5,10.705000000000002
Ouahigouya,2021,10,12,0.3,7.6000000000000005,33.1,31.900000000000002,39.0,27.2,77,34,2021-10-12,13.1875,0.675,33.1,55.5,10.817499999999999
Ouahigouya,2021,10,13,0.0,10.700000000000001,32.5,31.400000000000002,40.4,24.5,86,19,2021-10-13,15.25,0.0,32.5,52.5,12.900000000000002
Ouahigouya,2021,10,13,0.0,10.700000000000001,32.5,31.400000000000002,40.4,24.5,86,19,2021-10-13,9.6875,0.0,32.5,52.5,11.787500000000001
Ouahigouya,2021,10,14,0.0,10.3,31.8,31.2,39.800000000000004,23.8,81,21,2021-10-14,11.875,2.625,31.8,51.0,11.964999999999996
Ouahigouya,2021,10,14,0.0,10.3,31.8,31.2,39.800000000000004,23.8,81,21,2021-10-14,10.5625,2.625,31.8,51.0,11.702499999999997
Ouahigouya,2021,10,15,0.2,7.8,32.3,30.6,38.1,26.5,72,37,2021-10-15,9.1875,0.0,32.3,54.5,9.9775
Ouahigouya,2021,10,15,0.2,7.8,32.3,30.6,38.1,26.5,72,37,2021-10-15,10.0625,0.0,32.3,54.5,10.1525
Ouahigouya,2021,10,16,0.0,9.6,33.0,32.1,39.0,27.0,73,30,2021-10-16,12.375,1.75,33.0,51.5,12.025
Ouahigouya,2021,10,16,0.0,9.6,33.0,32.1,39.0,27.0,73,30,2021-10-16,11.9375,1.75,33.0,51.5,11.937499999999998
Ouahigouya,2021,10,17,0.0,10.6,32.7,32.5,41.0,24.3,71,13,2021-10-17,11.0625,2.475,32.7,42.0,13.122499999999999
Ouahigouya,2021,10,17,0.0,10.6,32.7,32.5,41.0,24.3,71,13,2021-10-17,13.25,2.475,32.7,42.0,13.559999999999999
Ouahigouya,2021,10,18,1.6,7.0,32.0,30.5,37.300000000000004,26.6,82,35,2021-10-18,7.3125,4.7250000000000005,32.0,58.5,8.712499999999999
Ouahigouya,2021,10,18,1.6,7.0,32.0,30.5,37.300000000000004,26.6,82,35,2021-10-18,9.9375,4.7250000000000005,32.0,58.5,9.2375
Ouahigouya,2021,10,19,10.200000000000001,7.6000000000000005,29.7,28.3,36.0,23.3,92,44,2021-10-19,8.375,0.0,29.7,68.0,7.585000000000001
Ouahigouya,2021,10,19,10.200000000000001,7.6000000000000005,29.7,28.3,36.0,23.3,92,44,2021-10-19,8.875,0.0,29.7,68.0,7.6850000000000005
Ouahigouya,2021,10,20,0.0,8.4,29.0,29.5,35.5,22.5,88,44,2021-10-20,10.6875,0.0,29.0,66.0,8.437499999999996
Ouahigouya,2021,10,20,0.0,8.4,29.0,29.5,35.5,22.5,88,44,2021-10-20,9.3125,0.0,29.0,66.0,8.162499999999998
Ouahigouya,2021,10,21,0.0,8.4,31.3,30.7,36.9,25.6,80,28,2021-10-21,9.75,1.375,31.3,54.0,10.139999999999999
Ouahigouya,2021,10,21,0.0,8.4,31.3,30.7,36.9,25.6,80,28,2021-10-21,11.25,1.375,31.3,54.0,10.44
Ouahigouya,2021,10,22,0.0,9.8,31.5,31.5,37.5,25.400000000000002,76,26,2021-10-22,8.125,0.0,31.5,51.0,10.875
Ouahigouya,2021,10,22,0.0,9.8,31.5,31.5,37.5,25.400000000000002,76,26,2021-10-22,12.6875,0.0,31.5,51.0,11.787499999999998
Ouahigouya,2021,10,23,0.0,9.5,31.2,30.3,37.2,25.2,77,41,2021-10-23,8.75,0.0,31.2,59.0,9.959999999999999
Ouahigouya,2021,10,23,0.0,9.5,31.2,30.3,37.2,25.2,77,41,2021-10-23,8.5,0.0,31.2,59.0,9.909999999999998
Ouahigouya,2021,10,24,0.0,8.8,32.0,30.8,36.5,27.400000000000002,73,44,2021-10-24,11.6875,0.0,32.0,58.5,10.487499999999997
Ouahigouya,2021,10,24,0.0,8.8,32.0,30.8,36.5,27.400000000000002,73,44,2021-10-24,6.0,0.0,32.0,58.5,9.349999999999998
Ouahigouya,2021,10,25,13.700000000000001,7.6000000000000005,32.4,30.400000000000002,38.7,26.1,78,37,2021-10-25,12.3125,0.0,32.4,57.5,10.2325
Ouahigouya,2021,10,25,13.700000000000001,7.6000000000000005,32.4,30.400000000000002,38.7,26.1,78,37,2021-10-25,10.3125,0.0,32.4,57.5,9.8325
Ouahigouya,2021,10,26,0.0,9.9,31.7,31.2,38.300000000000004,25.0,88,32,2021-10-26,13.5625,0.0,31.7,60.0,11.1725
Ouahigouya,2021,10,26,0.0,9.9,31.7,31.2,38.300000000000004,25.0,88,32,2021-10-26,11.5625,0.0,31.7,60.0,10.7725
Ouahigouya,2021,10,27,0.0,10.0,31.8,31.400000000000002,38.2,25.400000000000002,85,41,2021-10-27,11.1875,0.0,31.8,63.0,10.4775
Ouahigouya,2021,10,27,0.0,10.0,31.8,31.400000000000002,38.2,25.400000000000002,85,41,2021-10-27,9.25,0.0,31.8,63.0,10.09
Ouahigouya,2021,10,28,5.0,7.6000000000000005,32.3,31.0,37.6,26.900000000000002,83,44,2021-10-28,13.0625,0.0,32.3,63.5,9.752499999999998
Ouahigouya,2021,10,28,5.0,7.6000000000000005,32.3,31.0,37.6,26.900000000000002,83,44,2021-10-28,9.375,0.0,32.3,63.5,9.015
Ouahigouya,2021,10,29,7.7,8.0,30.2,28.6,36.7,23.7,97,47,2021-10-29,14.9375,0.0,30.2,72.0,8.8475
Ouahigouya,2021,10,29,7.7,8.0,30.2,28.6,36.7,23.7,97,47,2021-10-29,8.6875,0.0,30.2,72.0,7.597499999999999
Ouahigouya,2021,10,30,0.0,9.9,31.400000000000002,30.6,37.6,25.1,92,49,2021-10-30,10.5,0.0,31.400000000000002,70.5,9.420000000000002
Ouahigouya,2021,10,30,0.0,9.9,31.400000000000002,30.6,37.6,25.1,92,49,2021-10-30,11.3125,0.0,31.400000000000002,70.5,9.5825
Ouahigouya,2021,10,31,0.0,10.200000000000001,32.2,31.2,39.0,25.3,86,34,2021-10-31,8.6875,0.0,32.2,60.0,10.497500000000002
Ouahigouya,2021,10,31,0.0,10.200000000000001,32.2,31.2,39.0,25.3,86,34,2021-10-31,11.625,0.0,32.2,60.0,11.085
Ouahigouya,2021,11,1,0.0,10.0,31.2,30.8,38.800000000000004,23.6,73,23,2021-11-01,6.875,0.0,31.2,48.0,10.934999999999999
Ouahigouya,2021,11,1,0.0,10.0,31.2,30.8,38.800000000000004,23.6,73,23,2021-11-01,9.3125,0.0,31.2,48.0,11.4225
Ouahigouya,2021,11,2,0.0,9.8,32.2,31.900000000000002,38.300000000000004,26.1,71,23,2021-11-02,7.875,0.0,32.2,47.0,11.435000000000002
Ouahigouya,2021,11,2,0.0,9.8,32.2,31.900000000000002,38.300000000000004,26.1,71,23,2021-11-02,9.0,0.0,32.2,47.0,11.66
Ouahigouya,2021,11,3,0.0,10.4,31.900000000000002,31.6,38.1,25.6,72,29,2021-11-03,7.4375,0.0,31.900000000000002,50.5,11.2075
Ouahigouya,2021,11,3,0.0,10.4,31.900000000000002,31.6,38.1,25.6,72,29,2021-11-03,8.8125,0.0,31.900000000000002,50.5,11.482499999999998
Ouahigouya,2021,11,4,0.0,10.3,31.6,31.3,39.0,24.1,82,28,2021-11-04,4.4375,0.0,31.6,55.0,10.0175
Ouahigouya,2021,11,4,0.0,10.3,31.6,31.3,39.0,24.1,82,28,2021-11-04,8.5625,0.0,31.6,55.0,10.842500000000001
Ouahigouya,2021,11,5,0.0,10.200000000000001,32.2,32.2,40.2,24.2,74,19,2021-11-05,5.4375,0.0,32.2,46.5,11.197500000000002
Ouahigouya,2021,11,5,0.0,10.200000000000001,32.2,32.2,40.2,24.2,74,19,2021-11-05,9.875,0.0,32.2,46.5,12.085000000000003
Ouahigouya,2021,11,6,0.0,9.3,33.2,32.5,39.5,26.8,61,24,2021-11-06,8.5625,0.0,33.2,42.5,12.072500000000002
Ouahigouya,2021,11,6,0.0,9.3,33.2,32.5,39.5,26.8,61,24,2021-11-06,9.625,0.0,33.2,42.5,12.285
Ouahigouya,2021,11,7,0.0,9.9,33.0,32.7,39.300000000000004,26.7,70,22,2021-11-07,7.8125,0.0,33.0,46.0,11.8125
Ouahigouya,2021,11,7,0.0,9.9,33.0,32.7,39.300000000000004,26.7,70,22,2021-11-07,9.1875,0.0,33.0,46.0,12.087499999999999
Ouahigouya,2021,11,8,0.0,10.3,32.1,32.1,39.300000000000004,24.8,66,23,2021-11-08,8.25,0.0,32.1,44.5,11.98
Ouahigouya,2021,11,8,0.0,10.3,32.1,32.1,39.300000000000004,24.8,66,23,2021-11-08,8.875,0.0,32.1,44.5,12.105
Ouahigouya,2021,11,9,0.0,10.5,32.7,32.0,38.7,26.6,59,29,2021-11-09,10.75,0.0,32.7,44.0,12.81
Ouahigouya,2021,11,9,0.0,10.5,32.7,32.0,38.7,26.6,59,29,2021-11-09,11.6875,0.0,32.7,44.0,12.9975
Ouahigouya,2021,11,10,0.0,10.4,31.2,30.7,38.1,24.2,58,18,2021-11-10,11.8125,0.0,31.2,38.0,13.122499999999999
Ouahigouya,2021,11,10,0.0,10.4,31.2,30.7,38.1,24.2,58,18,2021-11-10,7.9375,0.0,31.2,38.0,12.347499999999997
Ouahigouya,2021,11,11,0.0,10.6,31.0,30.400000000000002,38.1,23.8,53,18,2021-11-11,11.75,0.0,31.0,35.5,13.399999999999999
Ouahigouya,2021,11,11,0.0,10.6,31.0,30.400000000000002,38.1,23.8,53,18,2021-11-11,9.75,0.0,31.0,35.5,12.999999999999996
Ouahigouya,2021,11,12,0.0,5.9,29.400000000000002,29.5,37.0,21.8,53,23,2021-11-12,9.6875,0.0,29.400000000000002,38.0,9.907499999999999
Ouahigouya,2021,11,12,0.0,5.9,29.400000000000002,29.5,37.0,21.8,53,23,2021-11-12,15.25,0.0,29.400000000000002,38.0,11.02
Ouahigouya,2021,11,13,0.0,10.700000000000001,29.8,29.900000000000002,37.6,22.0,52,20,2021-11-13,8.8125,0.0,29.8,36.0,12.452499999999999
Ouahigouya,2021,11,13,0.0,10.700000000000001,29.8,29.900000000000002,37.6,22.0,52,20,2021-11-13,10.6875,0.0,29.8,36.0,12.827499999999999
Ouahigouya,2021,11,14,0.0,10.6,30.6,30.5,38.4,22.7,46,19,2021-11-14,11.25,0.0,30.6,32.5,13.48
Ouahigouya,2021,11,14,0.0,10.6,30.6,30.5,38.4,22.7,46,19,2021-11-14,7.8125,0.0,30.6,32.5,12.7925
Ouahigouya,2021,11,15,0.0,10.700000000000001,31.3,30.7,38.4,24.2,55,20,2021-11-15,15.3125,0.0,31.3,37.5,14.052500000000002
Ouahigouya,2021,11,15,0.0,10.700000000000001,31.3,30.7,38.4,24.2,55,20,2021-11-15,11.875,0.0,31.3,37.5,13.365000000000002
Ouahigouya,2021,11,16,0.0,10.6,30.3,30.2,37.1,23.5,55,22,2021-11-16,15.4375,0.0,30.3,38.5,13.6275
Ouahigouya,2021,11,16,0.0,10.6,30.3,30.2,37.1,23.5,55,22,2021-11-16,10.625,0.0,30.3,38.5,12.665000000000001
Ouahigouya,2021,11,17,0.0,10.8,29.400000000000002,29.400000000000002,37.2,21.6,55,25,2021-11-17,15.3125,0.0,29.400000000000002,40.0,13.282499999999999
Ouahigouya,2021,11,17,0.0,10.8,29.400000000000002,29.400000000000002,37.2,21.6,55,25,2021-11-17,10.5625,0.0,29.400000000000002,40.0,12.3325
Ouahigouya,2021,11,18,0.0,11.0,29.2,28.900000000000002,36.7,21.7,46,15,2021-11-18,13.25,0.0,29.2,30.5,13.86
Ouahigouya,2021,11,18,0.0,11.0,29.2,28.900000000000002,36.7,21.7,46,15,2021-11-18,11.5625,0.0,29.2,30.5,13.522499999999997
Ouahigouya,2021,11,19,0.0,10.3,30.400000000000002,30.1,39.0,21.8,47,17,2021-11-19,13.5,0.0,30.400000000000002,32.0,13.770000000000003
Ouahigouya,2021,11,19,0.0,10.3,30.400000000000002,30.1,39.0,21.8,47,17,2021-11-19,11.75,0.0,30.400000000000002,32.0,13.420000000000002
Ouahigouya,2021,11,20,0.0,10.200000000000001,31.2,30.7,38.800000000000004,23.6,51,16,2021-11-20,9.8125,0.0,31.2,33.5,13.0725
Ouahigouya,2021,11,20,0.0,10.200000000000001,31.2,30.7,38.800000000000004,23.6,51,16,2021-11-20,11.1875,0.0,31.2,33.5,13.347500000000002
Ouahigouya,2021,11,21,0.0,10.200000000000001,30.400000000000002,30.3,38.300000000000004,22.5,48,16,2021-11-21,5.8125,0.0,30.400000000000002,32.0,12.182500000000001
Ouahigouya,2021,11,21,0.0,10.200000000000001,30.400000000000002,30.3,38.300000000000004,22.5,48,16,2021-11-21,9.625,0.0,30.400000000000002,32.0,12.945000000000004
Ouahigouya,2021,11,22,0.0,10.200000000000001,30.7,30.1,37.6,23.7,48,21,2021-11-22,11.8125,0.0,30.7,34.5,13.2225
Ouahigouya,2021,11,22,0.0,10.200000000000001,30.7,30.1,37.6,23.7,48,21,2021-11-22,10.1875,0.0,30.7,34.5,12.8975
Ouahigouya,2021,11,23,0.0,10.4,30.8,30.3,38.300000000000004,23.2,50,17,2021-11-23,8.75,0.0,30.8,33.5,12.840000000000002
Ouahigouya,2021,11,23,0.0,10.4,30.8,30.3,38.300000000000004,23.2,50,17,2021-11-23,7.3125,0.0,30.8,33.5,12.552500000000002
Ouahigouya,2021,11,24,0.0,10.3,31.5,30.8,38.4,24.5,61,20,2021-11-24,12.3125,0.0,31.5,40.5,13.0125
Ouahigouya,2021,11,24,0.0,10.3,31.5,30.8,38.4,24.5,61,20,2021-11-24,9.375,0.0,31.5,40.5,12.425
Ouahigouya,2021,11,25,0.0,10.3,32.1,31.2,38.6,25.5,55,22,2021-11-25,6.5,0.0,32.1,38.5,12.230000000000002
Ouahigouya,2021,11,25,0.0,10.3,32.1,31.2,38.6,25.5,55,22,2021-11-25,13.5625,0.0,32.1,38.5,13.6425
Ouahigouya,2021,11,26,0.0,10.3,31.3,30.7,38.9,23.7,55,19,2021-11-26,5.625,0.0,31.3,37.0,11.965
Ouahigouya,2021,11,26,0.0,10.3,31.3,30.7,38.9,23.7,55,19,2021-11-26,7.9375,0.0,31.3,37.0,12.427500000000002
Ouahigouya,2021,11,27,0.0,10.200000000000001,31.2,30.900000000000002,39.0,23.3,56,16,2021-11-27,5.1875,0.0,31.2,36.0,11.8975
Ouahigouya,2021,11,27,0.0,10.200000000000001,31.2,30.900000000000002,39.0,23.3,56,16,2021-11-27,9.5625,0.0,31.2,36.0,12.772500000000003
